2020
5570
9319
9798
2870
5194
2758
1544
317
3875
9382
9743
7005
8793
1644
7793
8033
962
5637
8953
1
1771
1128
6811
8048
6870
6500
4792
2957
957
9755
7172
4244
7205
2102
9002
7937
7034
6120
5967
4675
6096
7520
5375
8372
9911
6754
3722
2465
4467
9090
7648
530
8117
4435
7349
1025
8813
3719
2643
3410
558
3598
5072
9981
5148
2032
9842
3901
8778
3527
8064
5
8339
2117
303
8784
7815
600
896
1485
265
849
5852
7931
9651
4356
443
1782
9921
2907
1480
7309
8709
2118
8453
1141
1279
2732
2567
4808
9601
101
65
6324
2639
3569
1541
4654
8252
1303
8727
4228
5283
7477
7340
9537
4441
9468
6675
264
5101
8466
7308
3173
6612
6543
2177
9904
1621
4314
7993
6851
341
4531
3815
5260
9154
835
3832
2491
5453
6990
6255
6189
6405
5776
6044
9025
3570
6723
8792
6936
9604
9240
5004
1149
3139
5841
8807
9232
9114
8514
5699
5891
3694
8161
7080
7420
3231
3204
4762
3907
7715
5748
1716
3963
5932
982
3322
9759
2357
6734
9639
4036
326
9953
4546
9076
7149
9774
1420
8408
1182
4059
4320
8794
9793
1000
1209
1508
8197
9074
9061
9001
5685
984
8712
3730
9249
5755
5421
3197
817
390
9905
2485
4461
9407
8921
3926
5300
9181
5220
7195
2615
355
6433
2594
140
5704
7575
9012
937
4899
8561
2062
8604
71
2628
6611
2235
8556
8967
3298
2266
6493
2463
5772
901
8878
1699
1406
5448
3198
7162
8564
25
